name,faction,parent,branch,gen,no_hotkey
CONTROLBAR:VentureCapitalism,erebor,CONTROLBAR:GloinHotkey,basic,3,FALSE,lotr,,
CONTROLBAR:GloinSecretWays,erebor,CONTROLBAR:GloinHotkey,basic,3,FALSE,lotr,,
CONTROLBAR:DwarvenCaptainofDaleHotkey,erebor,CONTROLBAR:SelectRevivablesDwarvenFortress,basic,2,FALSE,lotr,,
CONTROLBAR:ToggleBrandWeapons,erebor,CONTROLBAR:DwarvenCaptainofDaleHotkey,basic,3,FALSE,lotr,,
CONTROLBAR:BrandSlamArrow,erebor,CONTROLBAR:DwarvenCaptainofDaleHotkey,basic,3,FALSE,lotr,,
CONTROLBAR:BrandLeadership,erebor,CONTROLBAR:DwarvenCaptainofDaleHotkey,basic,3,FALSE,lotr,,
CONTROLBAR:BrandHuntersMark,erebor,CONTROLBAR:DwarvenCaptainofDaleHotkey,basic,3,FALSE,lotr,,
CONTROLBAR:BrandDragonSlayer,erebor,CONTROLBAR:DwarvenCaptainofDaleHotkey,basic,3,FALSE,lotr,,
CONTROLBAR:RohanGimliHotkey,erebor,CONTROLBAR:SelectRevivablesDwarvenFortress,basic,2,FALSE,lotr,,
CONTROLBAR:AxeThrow,erebor,CONTROLBAR:RohanGimliHotkey,basic,3,FALSE,lotr,,
CONTROLBAR:ToggleGimliWeapons,erebor,CONTROLBAR:RohanGimliHotkey,basic,3,FALSE,lotr,,
CONTROLBAR:FellowshipLeap,erebor,CONTROLBAR:RohanGimliHotkey,basic,3,FALSE,lotr,,
CONTROLBAR:FellowshipSlayer,erebor,CONTROLBAR:RohanGimliHotkey,basic,3,FALSE,lotr,,
CONTROLBAR:GimliElfFriend,erebor,CONTROLBAR:RohanGimliHotkey,basic,3,FALSE,lotr,,
OBJECT:RohanLegolas,erebor,CONTROLBAR:GimliElfFriend,basic,4,TRUE,lotr,,
CONTROLBAR:ToggleLegolasEreborWeapons,erebor,CONTROLBAR:GimliElfFriend,basic,4,FALSE,lotr,,
CONTROLBAR:FellowshipHawkStrike,erebor,CONTROLBAR:GimliElfFriend,basic,4,FALSE,lotr,,
CONTROLBAR:DwarvenThorinHelmHotkey,erebor,CONTROLBAR:SelectRevivablesDwarvenFortress,basic,2,FALSE,lotr,,
CONTROLBAR:DwarvenGrudge,erebor,CONTROLBAR:DwarvenThorinHelmHotkey,basic,3,FALSE,lotr,,
CONTROLBAR:DurinsChosen,erebor,CONTROLBAR:DwarvenThorinHelmHotkey,basic,3,FALSE,lotr,,
CONTROLBAR:Stonehelm,erebor,CONTROLBAR:DwarvenThorinHelmHotkey,basic,3,FALSE,lotr,,
CONTROLBAR:DwarvenKingDainHotkey,erebor,CONTROLBAR:SelectRevivablesDwarvenFortress,basic,2,FALSE,lotr,,
CONTROLBAR:MightyRage,erebor,CONTROLBAR:DwarvenKingDainHotkey,basic,3,FALSE,lotr,,
CONTROLBAR:DainRestoration,erebor,CONTROLBAR:DwarvenKingDainHotkey,basic,3,FALSE,lotr,,
CONTROLBAR:DainEmissary,erebor,CONTROLBAR:DwarvenKingDainHotkey,basic,3,FALSE,lotr,,
CONTROLBAR:DainStand,erebor,CONTROLBAR:DwarvenKingDainHotkey,basic,3,FALSE,lotr,,
CONTROLBAR:EreborRoacHotkey,erebor,CONTROLBAR:SelectRevivablesDwarvenFortress,basic,2,FALSE,hobbit,,
CONTROLBAR:PromoteArcahToLevel3,erebor,CONTROLBAR:EreborRoacHotkey,basic,3,FALSE,hobbit,,
CONTROLBAR:PromoteArcahToLevel5,erebor,CONTROLBAR:EreborRoacHotkey,basic,3,FALSE,hobbit,,
CONTROLBAR:RoacWisdom,erebor,CONTROLBAR:EreborRoacHotkey,basic,3,FALSE,hobbit,,
CONTROLBAR:RoacMessenger,erebor,CONTROLBAR:EreborRoacHotkey,basic,3,FALSE,hobbit,,
CONTROLBAR:LaketownMasterHotkey,erebor,CONTROLBAR:SelectRevivablesDwarvenFortress,basic,2,FALSE,hobbit,,
CONTROLBAR:MasterSpy,erebor,CONTROLBAR:LaketownMasterHotkey,basic,3,FALSE,hobbit,,
CONTROLBAR:UnderhandedStrike,erebor,CONTROLBAR:LaketownMasterHotkey,basic,3,FALSE,hobbit,,
CONTROLBAR:LaketownCallGuard,erebor,CONTROLBAR:LaketownMasterHotkey,basic,3,FALSE,hobbit,,
CONTROLBAR:AncientStatute,erebor,CONTROLBAR:LaketownMasterHotkey,basic,3,FALSE,hobbit,,
CONTROLBAR:DwarvenKiliHotkey,erebor,CONTROLBAR:SelectRevivablesDwarvenFortress,basic,2,FALSE,hobbit,,
CONTROLBAR:ToggleLurtzWeapon,erebor,CONTROLBAR:DwarvenKiliHotkey,basic,3,FALSE,hobbit,,
CONTROLBAR:KiliQuickshot,erebor,CONTROLBAR:DwarvenKiliHotkey,basic,3,FALSE,hobbit,,
CONTROLBAR:KiliHighSpirits,erebor,CONTROLBAR:DwarvenKiliHotkey,basic,3,FALSE,hobbit,,
CONTROLBAR:DwarvenFiliHotkey,erebor,CONTROLBAR:SelectRevivablesDwarvenFortress,basic,2,FALSE,hobbit,,
CONTROLBAR:FiliAxeThrow,erebor,CONTROLBAR:DwarvenFiliHotkey,basic,3,FALSE,hobbit,,
CONTROLBAR:FiliSlayer,erebor,CONTROLBAR:DwarvenFiliHotkey,basic,3,FALSE,hobbit,,
CONTROLBAR:DwarvenBalinHotkey,erebor,CONTROLBAR:SelectRevivablesDwarvenFortress,basic,2,FALSE,hobbit,,
CONTROLBAR:BalinLookout,erebor,CONTROLBAR:DwarvenBalinHotkey,basic,3,FALSE,hobbit,,
CONTROLBAR:BalinFlag,erebor,CONTROLBAR:DwarvenBalinHotkey,basic,3,FALSE,hobbit,,
CONTROLBAR:BalinDwarvenWisdom,erebor,CONTROLBAR:DwarvenBalinHotkey,basic,3,FALSE,hobbit,,
CONTROLBAR:BalinCounselorOfKings,erebor,CONTROLBAR:DwarvenBalinHotkey,basic,3,FALSE,hobbit,,
CONTROLBAR:DwarvenCaptainofDaleHotkey,erebor,CONTROLBAR:SelectRevivablesDwarvenFortress,basic,2,FALSE,hobbit,,
CONTROLBAR:BardSlamArrow,erebor,CONTROLBAR:DwarvenCaptainofDaleHotkey,basic,3,FALSE,hobbit,,
CONTROLBAR:FishBarrel,erebor,CONTROLBAR:DwarvenCaptainofDaleHotkey,basic,3,FALSE,hobbit,,
CONTROLBAR:BardRabbleRouser,erebor,CONTROLBAR:DwarvenCaptainofDaleHotkey,basic,3,FALSE,hobbit,,
CONTROLBAR:BrandDeadEye,erebor,CONTROLBAR:DwarvenCaptainofDaleHotkey,basic,3,FALSE,hobbit,,
CONTROLBAR:DwarvenDainHotkey,erebor,CONTROLBAR:SelectRevivablesDwarvenFortress,basic,2,FALSE,hobbit,,
CONTROLBAR:LordDainMount,erebor,CONTROLBAR:DwarvenDainHotkey,basic,3,FALSE,hobbit,,
CONTROLBAR:EreborDainBarukKhazad,erebor,CONTROLBAR:DwarvenDainHotkey,basic,3,FALSE,hobbit,,
CONTROLBAR:EreborDainRecklessAssault,erebor,CONTROLBAR:DwarvenDainHotkey,basic,3,FALSE,hobbit,,
CONTROLBAR:EreborDainToTheKing,erebor,CONTROLBAR:DwarvenDainHotkey,basic,3,FALSE,hobbit,,
CONTROLBAR:DwalinHotkey,erebor,CONTROLBAR:SelectRevivablesDwarvenFortress,basic,2,FALSE,hobbit,,
CONTROLBAR:tooltipCommand_ToggleDwalinAxesBasic,erebor,CONTROLBAR:DwalinHotkey,basic,3,FALSE,hobbit,,
CONTROLBAR:tooltipCommand_ToggleDwalinHammer,erebor,CONTROLBAR:DwalinHotkey,basic,3,FALSE,hobbit,,
CONTROLBAR:DwalinGloriousCharge,erebor,CONTROLBAR:DwalinHotkey,basic,3,FALSE,hobbit,,
CONTROLBAR:DwalinSmash,erebor,CONTROLBAR:DwalinHotkey,basic,3,FALSE,hobbit,,
CONTROLBAR:DwalinJuggernaut,erebor,CONTROLBAR:DwalinHotkey,basic,3,FALSE,hobbit,,
CONTROLBAR:DwarvenThorinHotkey,erebor,CONTROLBAR:SelectRevivablesDwarvenFortress,basic,2,FALSE,hobbit,,
CONTROLBAR:ThorinResentment,erebor,CONTROLBAR:DwarvenThorinHotkey,basic,3,FALSE,hobbit,,
CONTROLBAR:ThorinOrcrist,erebor,CONTROLBAR:DwarvenThorinHotkey,basic,3,FALSE,hobbit,,
CONTROLBAR:ThorinRestoration,erebor,CONTROLBAR:DwarvenThorinHotkey,basic,3,FALSE,hobbit,,
CONTROLBAR:ThorinDuBekar,erebor,CONTROLBAR:DwarvenThorinHotkey,basic,3,FALSE,hobbit,,
CONTROLBAR:SelectUpgradesDwarvenFortress,erebor,CONTROLBAR:SelectRevivablesDwarvenFortress,basic,2,FALSE,,,
CONTROLBAR:PurchaseUpgradeDwarvenFortressBanners,erebor,CONTROLBAR:SelectUpgradesDwarvenFortress,basic,3,FALSE,,,
CONTROLBAR:PurchaseUpgradeDwarvenHornsoftheGate,erebor,CONTROLBAR:SelectUpgradesDwarvenFortress,basic,3,FALSE,,,
CONTROLBAR:PurchaseUpgradeDwarvenFortressSiegeKegs,erebor,CONTROLBAR:SelectUpgradesDwarvenFortress,basic,3,FALSE,,,
CONTROLBAR:PurchaseUpgradeDwarvenFortressFlamingMunitions,erebor,CONTROLBAR:SelectUpgradesDwarvenFortress,basic,3,FALSE,,,
CONTROLBAR:PurchaseUpgradeDwarvenFortressDwarvenStonework,erebor,CONTROLBAR:SelectUpgradesDwarvenFortress,basic,3,FALSE,,,
CONTROLBAR:PurchaseUpgradeDwarvenFortressMightyCatapult,erebor,CONTROLBAR:SelectUpgradesDwarvenFortress,basic,3,FALSE,,,
CONTROLBAR:RadialBack,erebor,CONTROLBAR:SelectUpgradesDwarvenFortress,basic,3,FALSE,,,
CONTROLBAR:FireWeaponDwarvenFortressOilCasks,erebor,CONTROLBAR:SelectRevivablesDwarvenFortress,basic,2,FALSE,,,
CONTROLBAR:HornoftheGate,erebor,CONTROLBAR:SelectRevivablesDwarvenFortress,basic,2,FALSE,,,
OBJECT:DwarvenBuildingFoundation,erebor,,basic,0,TRUE,,,
CONTROLBAR:Command_ConstructDwarvenWallHubExpansion,erebor,OBJECT:DwarvenBuildingFoundation,basic,1,FALSE,,,
CONTROLBAR:ConstructDwarvenCatapultExpansion,erebor,OBJECT:DwarvenBuildingFoundation,basic,1,FALSE,,,
CONTROLBAR:ConstructDwarvenEreborTowerTowerExpansion,erebor,OBJECT:DwarvenBuildingFoundation,basic,1,FALSE,,,
CONTROLBAR:ConstructDwarvenHallExpansion,erebor,OBJECT:DwarvenBuildingFoundation,basic,1,FALSE,,,
OBJECT:HordeKhazadGuard,erebor,,power,0,TRUE,,,
CONTROLBAR:SongOfDurin,erebor,OBJECT:HordeKhazadGuard,power,1,FALSE,,,
OBJECT:DurinTheLast,erebor,,power,0,TRUE,,,
CONTROLBAR:DurinVIILeadership,erebor,OBJECT:DurinTheLast,power,1,FALSE,,,
CONTROLBAR:DurinVIILitany,erebor,OBJECT:DurinTheLast,power,1,FALSE,,,
CONTROLBAR:DurinVIIKingsCustodians,erebor,OBJECT:DurinTheLast,power,1,FALSE,,,
OBJECT:HordeLastAllianceDurinCustodian,erebor,CONTROLBAR:DurinVIIKingsCustodians,power,2,TRUE,,,
CONTROLBAR:ToggleDurinCustodianFormation,erebor,CONTROLBAR:DurinVIIKingsCustodians,power,2,FALSE,,,
CONTROLBAR:ToggleLineFormation,erebor,CONTROLBAR:DurinVIIKingsCustodians,power,2,FALSE,,,
CONTROLBAR:EreborGreatDeeds,erebor,CONTROLBAR:DurinVIIKingsCustodians,power,2,FALSE,,,
CONTROLBAR:CustodianCharge,erebor,CONTROLBAR:DurinVIIKingsCustodians,power,2,FALSE,,,
CONTROLBAR:EreborCustodianDuty,erebor,CONTROLBAR:DurinVIIKingsCustodians,power,2,FALSE,,,
CONTROLBAR:DurinVIIHammer,erebor,OBJECT:DurinTheLast,power,1,FALSE,,,
CONTROLBAR:DurinDeathless,erebor,OBJECT:DurinTheLast,power,1,FALSE,,,
CONTROLBAR:ConstructAngmarMill,haradwaith,,basic,0,FALSE
CONTROLBAR:ConstructTradeCaravan,haradwaith,CONTROLBAR:ConstructAngmarMill,basic,1,FALSE
CONTROLBAR:SpecialAbilityHaradCaravanDeploy,haradwaith,CONTROLBAR:ConstructTradeCaravan,basic,2,FALSE
CONTROLBAR:SpecialAbilityHaradCaravanUnDeploy,haradwaith,CONTROLBAR:ConstructTradeCaravan,basic,2,FALSE
CONTROLBAR:ConstructHaradNomad,haradwaith,CONTROLBAR:ConstructAngmarMill,basic,1,FALSE
CONTROLBAR:SpecialAbilityHaradNomadDeploy,haradwaith,CONTROLBAR:ConstructHaradNomad,basic,2,FALSE
CONTROLBAR:SpecialAbilityHaradCaravanUnDeploy,haradwaith,CONTROLBAR:ConstructHaradNomad,basic,2,FALSE
CONTROLBAR:SpecialAbilityNomadHeal,haradwaith,CONTROLBAR:ConstructHaradNomad,basic,2,FALSE
CONTROLBAR:ConstructAngmarBarracks,haradwaith,,basic,0,FALSE
CONTROLBAR:ConstructHaradWarlord,haradwaith,CONTROLBAR:ConstructAngmarBarracks,basic,1,FALSE
CONTROLBAR:ThrallMasterUpgradeOrcWarriors,haradwaith,CONTROLBAR:ConstructHaradWarlord,basic,2,FALSE
CONTROLBAR:Submit,haradwaith,CONTROLBAR:ThrallMasterUpgradeOrcWarriors,basic,3,FALSE
CONTROLBAR:ThrallMasterUpgradeRhudaurSlingers,haradwaith,CONTROLBAR:ConstructHaradWarlord,basic,2,FALSE
CONTROLBAR:Submit,haradwaith,CONTROLBAR:ThrallMasterUpgradeRhudaurSlingers,basic,3,FALSE
CONTROLBAR:ThrallMasterUpgradeRhudaurSpearmen,haradwaith,CONTROLBAR:ConstructHaradWarlord,basic,2,FALSE
CONTROLBAR:Submit,haradwaith,CONTROLBAR:ThrallMasterUpgradeRhudaurSpearmen,basic,3,FALSE
CONTROLBAR:ToggleTribalPorcupineFormation,haradwaith,CONTROLBAR:ThrallMasterUpgradeRhudaurSpearmen,basic,3,FALSE
CONTROLBAR:ToggleTribalLineFormation,haradwaith,CONTROLBAR:ThrallMasterUpgradeRhudaurSpearmen,basic,3,FALSE
CONTROLBAR:PurchaseHaradLiesandThreats,haradwaith,CONTROLBAR:ConstructAngmarBarracks,basic,1,FALSE
CONTROLBAR:ConstructAngmarBarracks2Upgrade,haradwaith,CONTROLBAR:ConstructAngmarBarracks,basic,1,FALSE
CONTROLBAR:ConstructHaradwaithHarondorRaidersHorde,haradwaith,CONTROLBAR:ConstructAngmarBarracks,basic,1,FALSE
CONTROLBAR:ToggleHarondorWedgeFormation,haradwaith,CONTROLBAR:ConstructHaradwaithHarondorRaidersHorde,basic,2,FALSE
CONTROLBAR:ToggleLineFormation,haradwaith,CONTROLBAR:ConstructHaradwaithHarondorRaidersHorde,basic,2,FALSE
CONTROLBAR:PurchaseUpgradeAngmarDarkIronMail,haradwaith,CONTROLBAR:ConstructHaradwaithHarondorRaidersHorde,basic,2,FALSE
CONTROLBAR:PurchaseUpgradeAngmarDarkIronBlades,haradwaith,CONTROLBAR:ConstructHaradwaithHarondorRaidersHorde,basic,2,FALSE
CONTROLBAR:PurchaseUpgradeAngmarBasicTraining,haradwaith,CONTROLBAR:ConstructHaradwaithHarondorRaidersHorde,basic,2,FALSE
CONTROLBAR:ConstructHaradHarondorSpearmenHorde,haradwaith,CONTROLBAR:ConstructAngmarBarracks,basic,1,FALSE
CONTROLBAR:ToggleSerpentBiteFormation,haradwaith,CONTROLBAR:ConstructHaradHarondorSpearmenHorde,basic,2,FALSE
CONTROLBAR:ToggleLineFormation,haradwaith,CONTROLBAR:ConstructHaradHarondorSpearmenHorde,basic,2,FALSE
CONTROLBAR:PurchaseUpgradeAngmarDarkIronMail,haradwaith,CONTROLBAR:ConstructHaradHarondorSpearmenHorde,basic,2,FALSE
CONTROLBAR:PurchaseUpgradeAngmarDarkIronBlades,haradwaith,CONTROLBAR:ConstructHaradHarondorSpearmenHorde,basic,2,FALSE
CONTROLBAR:PurchaseUpgradeAngmarBasicTraining,haradwaith,CONTROLBAR:ConstructHaradHarondorSpearmenHorde,basic,2,FALSE
CONTROLBAR:ConstructAngmarBarracksLevel3Upgrade,haradwaith,CONTROLBAR:ConstructAngmarBarracks,basic,1,FALSE
CONTROLBAR:ArcherBarrage,haradwaith,CONTROLBAR:ConstructAngmarBarracksLevel3Upgrade,basic,2,FALSE
CONTROLBAR:ToggleVolleyFormation,haradwaith,CONTROLBAR:ConstructAngmarBarracksLevel3Upgrade,basic,2,FALSE
CONTROLBAR:ToggleLineFormationYeomanArcher,haradwaith,CONTROLBAR:ConstructAngmarBarracksLevel3Upgrade,basic,2,FALSE
CONTROLBAR:PurchaseUpgradeAngmarDarkIronMail,haradwaith,CONTROLBAR:ConstructAngmarBarracksLevel3Upgrade,basic,2,FALSE
CONTROLBAR:PurchaseUpgradeAngmarIceArrows,haradwaith,CONTROLBAR:ConstructAngmarBarracksLevel3Upgrade,basic,2,FALSE
CONTROLBAR:PurchaseUpgradeAngmarBasicTraining,haradwaith,CONTROLBAR:ConstructAngmarBarracksLevel3Upgrade,basic,2,FALSE
CONTROLBAR:ConstructGuardoftheSerpentHorde,haradwaith,CONTROLBAR:ConstructAngmarBarracks,basic,1,FALSE
CONTROLBAR:TheodenMountW,haradwaith,CONTROLBAR:ConstructGuardoftheSerpentHorde,basic,2,FALSE
CONTROLBAR:SerpentsSting,haradwaith,CONTROLBAR:ConstructGuardoftheSerpentHorde,basic,2,FALSE
CONTROLBAR:BlackSerpentBanner,haradwaith,CONTROLBAR:ConstructGuardoftheSerpentHorde,basic,2,FALSE
CONTROLBAR:ConstructAngmarDen,haradwaith,,basic,0,FALSE
CONTROLBAR:ConstructHaradwaithMahudWarriorHorde,haradwaith,CONTROLBAR:ConstructAngmarDen,basic,1,FALSE
CONTROLBAR:MahudWarchant,haradwaith,CONTROLBAR:ConstructHaradwaithMahudWarriorHorde,basic,2,FALSE
CONTROLBAR:PurchaseUpgradeAngmarBasicTrainingMahud,haradwaith,CONTROLBAR:ConstructHaradwaithMahudWarriorHorde,basic,2,FALSE
CONTROLBAR:ConstructHaradwaithMahudHeadhunterHorde,haradwaith,CONTROLBAR:ConstructAngmarDen,basic,1,FALSE
CONTROLBAR:MahudHeadhuntersTwilightsMistress,haradwaith,CONTROLBAR:ConstructHaradwaithMahudHeadhunterHorde,basic,2,FALSE
CONTROLBAR:MahudHeadhuntersRedSerpentsVenom,haradwaith,CONTROLBAR:ConstructHaradwaithMahudHeadhunterHorde,basic,2,FALSE
CONTROLBAR:PurchaseUpgradeAngmarBasicTrainingMahud,haradwaith,CONTROLBAR:ConstructHaradwaithMahudHeadhunterHorde,basic,2,FALSE
CONTROLBAR:ConstructAngmarDen2Upgrade,haradwaith,CONTROLBAR:ConstructAngmarDen,basic,1,FALSE
CONTROLBAR:ConstructHaradwaithMahudChief,haradwaith,CONTROLBAR:ConstructAngmarDen,basic,1,FALSE
CONTROLBAR:PurchaseChiefTametheBeast,haradwaith,CONTROLBAR:ConstructHaradwaithMahudChief,basic,2,FALSE
CONTROLBAR:ConstructHaradMumakil,haradwaith,CONTROLBAR:ConstructAngmarDen,basic,1,FALSE
CONTROLBAR:ChargeAttackHaradwaith,haradwaith,CONTROLBAR:ConstructHaradMumakil,basic,2,FALSE
CONTROLBAR:MumakUpgrades,haradwaith,CONTROLBAR:ConstructHaradMumakil,basic,2,FALSE
CONTROLBAR:MumakUpgradesBack,haradwaith,CONTROLBAR:ConstructHaradMumakil,basic,2,FALSE
CONTROLBAR:PurchaseUpgradeMahudDriver,haradwaith,CONTROLBAR:ConstructHaradMumakil,basic,2,FALSE
CONTROLBAR:PurchaseUpgradeWarPaint,haradwaith,CONTROLBAR:ConstructHaradMumakil,basic,2,FALSE
CONTROLBAR:PurchaseUpgradeArmoredTusks,haradwaith,CONTROLBAR:ConstructHaradMumakil,basic,2,FALSE
CONTROLBAR:ConstructAngmarDen3Upgrade,haradwaith,CONTROLBAR:ConstructAngmarDen,basic,1,FALSE
CONTROLBAR:ConstructHaradSiegeMumakil,haradwaith,CONTROLBAR:ConstructAngmarDen,basic,1,FALSE
CONTROLBAR:KickAndPunch,haradwaith,CONTROLBAR:ConstructHaradSiegeMumakil,basic,2,FALSE
CONTROLBAR:ToggleTrebWeapon,haradwaith,CONTROLBAR:ConstructHaradSiegeMumakil,basic,2,FALSE
CONTROLBAR:StopBombard,haradwaith,CONTROLBAR:ConstructHaradSiegeMumakil,basic,2,FALSE
CONTROLBAR:PurchaseUpgradeWarPaintSiege,haradwaith,CONTROLBAR:ConstructHaradSiegeMumakil,basic,2,FALSE
CONTROLBAR:PurchaseUpgradeArmoredTusksSiege,haradwaith,CONTROLBAR:ConstructHaradSiegeMumakil,basic,2,FALSE
CONTROLBAR:ConstructSanctumofZigur,haradwaith,,basic,0,FALSE
CONTROLBAR:ConstructZigurCultistsHorde,haradwaith,CONTROLBAR:ConstructSanctumofZigur,basic,1,FALSE
CONTROLBAR:CultistsDesolation,haradwaith,CONTROLBAR:ConstructZigurCultistsHorde,basic,2,FALSE
CONTROLBAR:CultistsMorgothsPillar,haradwaith,CONTROLBAR:ConstructZigurCultistsHorde,basic,2,FALSE
CONTROLBAR:PurchaseUpgradeCultistsZealotry,haradwaith,CONTROLBAR:ConstructZigurCultistsHorde,basic,2,FALSE
CONTROLBAR:PurchaseUpgradeHeartsofFire,haradwaith,CONTROLBAR:ConstructZigurCultistsHorde,basic,2,FALSE
CONTROLBAR:PurchaseUpgradeSpiritOfZigur,haradwaith,CONTROLBAR:ConstructZigurCultistsHorde,basic,2,FALSE
CONTROLBAR:PurchaseTechnologyCultistsZealotry,haradwaith,CONTROLBAR:ConstructSanctumofZigur,basic,1,FALSE
CONTROLBAR:PurchaseTechnologyCultistsHeartsofFire,haradwaith,CONTROLBAR:ConstructSanctumofZigur,basic,1,FALSE
CONTROLBAR:ConstructSanctumofZigur2Upgrade,haradwaith,CONTROLBAR:ConstructSanctumofZigur,basic,1,FALSE
CONTROLBAR:PurchaseTechnologyCultistsSpiritOfZigur,haradwaith,CONTROLBAR:ConstructSanctumofZigur,basic,1,FALSE
CONTROLBAR:ConstructHaradwaithHasharinBlade,haradwaith,CONTROLBAR:ConstructSanctumofZigur,basic,1,FALSE
CONTROLBAR:EyesofSyarRhul,haradwaith,CONTROLBAR:ConstructHaradwaithHasharinBlade,basic,2,FALSE
CONTROLBAR:HasharinSubtlety,haradwaith,CONTROLBAR:ConstructHaradwaithHasharinBlade,basic,2,FALSE
CONTROLBAR:WickedMirage,haradwaith,CONTROLBAR:ConstructHaradwaithHasharinBlade,basic,2,FALSE
CONTROLBAR:CorrosiveVial,haradwaith,CONTROLBAR:ConstructHaradwaithHasharinBlade,basic,2,FALSE
CONTROLBAR:SmokeBomb,haradwaith,CONTROLBAR:ConstructHaradwaithHasharinBlade,basic,2,FALSE
CONTROLBAR:ConstructSanctumofZigurLevel3Upgrade,haradwaith,CONTROLBAR:ConstructSanctumofZigur,basic,1,FALSE
CONTROLBAR:SanctumMelkorRuin,haradwaith,CONTROLBAR:ConstructSanctumofZigur,basic,1,FALSE
CONTROLBAR:ConstructAngmarHallofTwilight,haradwaith,,basic,0,FALSE
CONTROLBAR:ConstructMordorCorsairsOfUmbarHorde,haradwaith,CONTROLBAR:ConstructAngmarHallofTwilight,basic,1,FALSE
CONTROLBAR:ThrowFireBombs,haradwaith,CONTROLBAR:ConstructMordorCorsairsOfUmbarHorde,basic,2,FALSE
CONTROLBAR:ArcherBarrage,haradwaith,CONTROLBAR:ConstructMordorCorsairsOfUmbarHorde,basic,2,FALSE
CONTROLBAR:Knife,haradwaith,CONTROLBAR:ConstructMordorCorsairsOfUmbarHorde,basic,2,FALSE
CONTROLBAR:PurchaseUpgradeAngmarBasicTrainingCorsairs,haradwaith,CONTROLBAR:ConstructMordorCorsairsOfUmbarHorde,basic,2,FALSE
CONTROLBAR:ConstructUmbarianCitadel2Upgrade,haradwaith,CONTROLBAR:ConstructAngmarHallofTwilight,basic,1,FALSE
CONTROLBAR:ConstructAngmarDarkDunedainHorde,haradwaith,CONTROLBAR:ConstructAngmarHallofTwilight,basic,1,FALSE
CONTROLBAR:SpecialAbilityWarriorsReach,haradwaith,CONTROLBAR:ConstructAngmarDarkDunedainHorde,basic,2,FALSE
CONTROLBAR:PurchaseUpgradeAngmarDarkIronMail,haradwaith,CONTROLBAR:ConstructAngmarDarkDunedainHorde,basic,2,FALSE
CONTROLBAR:PurchaseUpgradeAngmarDarkIronBlades,haradwaith,CONTROLBAR:ConstructAngmarDarkDunedainHorde,basic,2,FALSE
CONTROLBAR:PurchaseUpgradeAngmarBasicTraining,haradwaith,CONTROLBAR:ConstructAngmarDarkDunedainHorde,basic,2,FALSE
CONTROLBAR:ConstructUmbarianCitadel3Upgrade,haradwaith,CONTROLBAR:ConstructAngmarHallofTwilight,basic,1,FALSE
CONTROLBAR:ConstructHaradwaithNumenoreanVanguard,haradwaith,CONTROLBAR:ConstructAngmarHallofTwilight,basic,1,FALSE
CONTROLBAR:ArmouredCharge,haradwaith,CONTROLBAR:ConstructHaradwaithNumenoreanVanguard,basic,2,FALSE
CONTROLBAR:PurchaseUpgradeAngmarDarkIronMail,haradwaith,CONTROLBAR:ConstructHaradwaithNumenoreanVanguard,basic,2,FALSE
CONTROLBAR:PurchaseUpgradeAngmarDarkIronBlades,haradwaith,CONTROLBAR:ConstructHaradwaithNumenoreanVanguard,basic,2,FALSE
CONTROLBAR:PurchaseUpgradeAngmarBasicTraining,haradwaith,CONTROLBAR:ConstructHaradwaithNumenoreanVanguard,basic,2,FALSE
CONTROLBAR:ConstructHaradwaithWatchersofKarnaHorde,haradwaith,CONTROLBAR:ConstructAngmarHallofTwilight,basic,1,FALSE
CONTROLBAR:ToggleCrescentFormation,haradwaith,CONTROLBAR:ConstructHaradwaithWatchersofKarnaHorde,basic,2,FALSE
CONTROLBAR:ToggleLineFormation,haradwaith,CONTROLBAR:ConstructHaradwaithWatchersofKarnaHorde,basic,2,FALSE
CONTROLBAR:RitualofSacrifice,haradwaith,CONTROLBAR:ConstructHaradwaithWatchersofKarnaHorde,basic,2,FALSE
CONTROLBAR:Predictable,haradwaith,CONTROLBAR:ConstructHaradwaithWatchersofKarnaHorde,basic,2,FALSE
CONTROLBAR:ConstructAngmarForgeWorks,haradwaith,,basic,0,FALSE
CONTROLBAR:ConstructHaradVulture,haradwaith,CONTROLBAR:ConstructAngmarForgeWorks,basic,1,FALSE
CONTROLBAR:PutridTalons,haradwaith,CONTROLBAR:ConstructHaradVulture,basic,2,FALSE
CONTROLBAR:ConstructHaradwaithGiantScorpion,haradwaith,CONTROLBAR:ConstructAngmarForgeWorks,basic,1,FALSE
CONTROLBAR:ScorpionCamouflage,haradwaith,CONTROLBAR:ConstructHaradwaithGiantScorpion,basic,2,FALSE
CONTROLBAR:VenomSpray,haradwaith,CONTROLBAR:ConstructHaradwaithGiantScorpion,basic,2,FALSE
CONTROLBAR:UpgradeAngmarForgeWorksLevel2,haradwaith,CONTROLBAR:ConstructAngmarForgeWorks,basic,1,FALSE
CONTROLBAR:ConstructHaradwaithKaradd,haradwaith,CONTROLBAR:ConstructAngmarForgeWorks,basic,1,FALSE
CONTROLBAR:KaraddHowl,haradwaith,CONTROLBAR:ConstructHaradwaithKaradd,basic,2,FALSE
CONTROLBAR:KaraddLeap,haradwaith,CONTROLBAR:ConstructHaradwaithKaradd,basic,2,FALSE
CONTROLBAR:ConstructHaradBeastmaster,haradwaith,CONTROLBAR:ConstructAngmarForgeWorks,basic,1,FALSE
